gene_family,total_genomes,diazotroph_count,diazotroph_pct,is_pure
GF_00605,75,16,0.21333333333333335,False
GF_00606,75,28,0.37333333333333335,False
GF_00607,134,35,0.26119402985074625,False
GF_00608,287,120,0.4181184668989547,False
GF_00609,370,98,0.2648648648648649,False
GF_00610,61,52,0.8524590163934426,False
GF_00611,42,2,0.047619047619047616,True
GF_00612,163,107,0.656441717791411,False
GF_00613,137,102,0.7445255474452555,False
GF_00614,219,111,0.5068493150684932,False
GF_00615,124,97,0.782258064516129,False
GF_00616,43,25,0.5813953488372093,False
GF_00617,59,14,0.23728813559322035,False
GF_00618,56,25,0.44642857142857145,False
GF_00619,236,115,0.4872881355932203,False
GF_00620,332,126,0.3795180722891566,False
GF_00621,55,2,0.03636363636363636,True
GF_00622,267,126,0.47191011235955055,False
GF_00623,127,30,0.23622047244094488,False
GF_00624,278,109,0.3920863309352518,False
GF_00625,286,131,0.458041958041958,False
GF_00626,58,14,0.2413793103448276,False
GF_00627,72,13,0.18055555555555555,False
GF_00628,108,91,0.8425925925925926,False
GF_00629,145,106,0.7310344827586207,False
GF_00630,305,129,0.42295081967213116,False
GF_00631,301,120,0.39867109634551495,False
GF_00632,60,12,0.2,False
GF_00633,58,5,0.08620689655172414,True
GF_00634,217,107,0.4930875576036866,False
GF_00635,191,101,0.5287958115183246,False
GF_00636,54,53,0.9814814814814815,True
GF_00637,79,75,0.9493670886075949,True
GF_00638,273,112,0.41025641025641024,False
GF_00639,60,57,0.95,True
GF_00640,55,52,0.9454545454545454,True
GF_00641,50,47,0.94,True
GF_00642,60,56,0.9333333333333333,True
GF_00643,227,115,0.5066079295154186,False
GF_00644,41,33,0.8048780487804879,False
GF_00645,68,66,0.9705882352941176,True
GF_00646,41,33,0.8048780487804879,False
GF_00647,83,81,0.9759036144578314,True
GF_00648,84,82,0.9761904761904762,True
GF_00649,88,84,0.9545454545454546,True
GF_00650,87,83,0.9540229885057471,True
GF_00651,70,69,0.9857142857142858,True
GF_00652,77,75,0.974025974025974,True
GF_00653,60,59,0.9833333333333333,True
GF_00654,84,81,0.9642857142857143,True
GF_00655,47,47,1.0,True
GF_00656,56,35,0.625,False
GF_00657,98,77,0.7857142857142857,False
GF_00658,248,124,0.5,False
GF_00659,95,76,0.8,False
GF_00660,88,80,0.9090909090909091,True
GF_00661,175,103,0.5885714285714285,False
GF_00662,61,53,0.8688524590163934,False
GF_00663,110,93,0.8454545454545455,False
GF_00664,48,45,0.9375,True
GF_00665,295,131,0.4440677966101695,False
GF_00666,121,100,0.8264462809917356,False
GF_00667,88,72,0.8181818181818182,False
GF_00668,189,103,0.544973544973545,False
GF_00669,47,44,0.9361702127659575,True
GF_00670,98,85,0.8673469387755102,False
GF_00671,109,98,0.8990825688073395,False
GF_00672,260,118,0.45384615384615384,False
GF_00673,153,102,0.6666666666666666,False
GF_00674,90,88,0.9777777777777777,True
GF_00675,105,51,0.4857142857142857,False
GF_00676,142,85,0.5985915492957746,False
GF_00677,165,92,0.5575757575757576,False
GF_00678,41,3,0.07317073170731707,True
GF_00679,99,54,0.5454545454545454,False
GF_00680,46,11,0.2391304347826087,False
GF_00681,56,54,0.9642857142857143,True
GF_00682,81,68,0.8395061728395061,False
GF_00683,73,69,0.9452054794520548,True
GF_00684,90,86,0.9555555555555556,True
GF_00685,92,88,0.9565217391304348,True
GF_00686,96,86,0.8958333333333334,False
GF_00687,285,126,0.4421052631578947,False
GF_00688,108,69,0.6388888888888888,False
GF_00689,108,89,0.8240740740740741,False
GF_00690,196,110,0.5612244897959183,False
GF_00691,41,26,0.6341463414634146,False
GF_00692,40,38,0.95,True
GF_00693,105,85,0.8095238095238095,False
GF_00694,292,127,0.4349315068493151,False
GF_00695,84,81,0.9642857142857143,True
GF_00696,85,80,0.9411764705882353,True
GF_00697,81,77,0.9506172839506173,True
GF_00698,80,74,0.925,True
GF_00699,78,74,0.9487179487179487,True
GF_00700,64,52,0.8125,False
GF_00701,41,9,0.21951219512195122,False
GF_00702,53,50,0.9433962264150944,True
GF_00703,91,85,0.9340659340659341,True
GF_00704,102,84,0.8235294117647058,False
GF_00705,43,12,0.27906976744186046,False
GF_00706,61,14,0.22950819672131148,False
GF_00707,95,23,0.24210526315789474,False
GF_00708,160,59,0.36875,False
GF_00709,86,82,0.9534883720930233,True
GF_00710,83,81,0.9759036144578314,True
GF_00711,48,47,0.9791666666666666,True
GF_00712,58,56,0.9655172413793104,True
GF_00713,67,65,0.9701492537313433,True
GF_00714,70,68,0.9714285714285714,True
GF_00715,54,48,0.8888888888888888,False
GF_00716,82,80,0.975609756097561,True
GF_00717,40,39,0.975,True
GF_00718,71,69,0.971830985915493,True
GF_00719,77,75,0.974025974025974,True
GF_00720,50,49,0.98,True
GF_00721,101,87,0.8613861386138614,False
GF_00722,41,40,0.975609756097561,True
GF_00723,83,81,0.9759036144578314,True
GF_00724,56,55,0.9821428571428571,True
GF_00725,71,69,0.971830985915493,True
GF_00726,42,1,0.023809523809523808,True
GF_00727,47,9,0.19148936170212766,False
GF_00728,44,3,0.06818181818181818,True
GF_00729,117,32,0.27350427350427353,False
GF_00730,45,4,0.08888888888888889,True
GF_00731,90,19,0.2111111111111111,False
GF_00732,443,126,0.28442437923250563,False
GF_00733,80,74,0.925,True
GF_00734,59,56,0.9491525423728814,True
GF_00735,92,88,0.9565217391304348,True
GF_00736,72,70,0.9722222222222222,True
GF_00737,67,65,0.9701492537313433,True
GF_00738,73,69,0.9452054794520548,True
GF_00739,88,74,0.8409090909090909,False
GF_00740,75,71,0.9466666666666667,True
GF_00741,99,75,0.7575757575757576,False
GF_00742,41,40,0.975609756097561,True
GF_00743,50,49,0.98,True
GF_00744,47,46,0.9787234042553191,True
GF_00745,94,87,0.925531914893617,True
GF_00746,219,109,0.4977168949771689,False
GF_00747,53,52,0.9811320754716981,True
GF_00748,88,72,0.8181818181818182,False
GF_00749,61,59,0.9672131147540983,True
GF_00750,64,61,0.953125,True
GF_00751,52,51,0.9807692307692307,True
GF_00752,84,80,0.9523809523809523,True
GF_00753,58,57,0.9827586206896551,True
GF_00754,72,62,0.8611111111111112,False
GF_00755,62,59,0.9516129032258065,True
GF_00756,53,0,0.0,True
GF_00757,75,0,0.0,True
GF_00758,67,0,0.0,True
GF_00759,49,0,0.0,True
GF_00760,147,0,0.0,True
GF_00761,47,0,0.0,True
GF_00762,145,0,0.0,True
GF_00763,59,0,0.0,True
GF_00764,40,0,0.0,True
GF_00765,51,0,0.0,True
GF_00766,60,0,0.0,True
GF_00767,46,0,0.0,True
GF_00768,52,0,0.0,True
GF_00769,45,0,0.0,True
GF_00770,53,0,0.0,True
GF_00771,67,0,0.0,True
GF_00772,69,0,0.0,True
GF_00773,52,0,0.0,True
GF_00774,68,0,0.0,True
GF_00775,86,0,0.0,True
GF_00776,69,0,0.0,True
GF_00777,60,0,0.0,True
GF_00778,52,0,0.0,True
GF_00779,92,0,0.0,True
GF_00780,84,0,0.0,True
GF_00781,70,0,0.0,True
GF_00782,50,0,0.0,True
GF_00783,55,0,0.0,True
GF_00784,55,0,0.0,True
GF_00785,48,0,0.0,True
GF_00786,86,0,0.0,True
GF_00787,143,0,0.0,True
GF_00788,374,131,0.3502673796791444,False
GF_00789,48,3,0.0625,True
GF_00790,51,14,0.27450980392156865,False
GF_00791,64,15,0.234375,False
GF_00792,214,107,0.5,False
GF_00793,53,11,0.20754716981132076,False
GF_00794,87,16,0.1839080459770115,False
GF_00795,49,0,0.0,True
GF_00796,53,0,0.0,True
GF_00797,41,0,0.0,True
GF_00798,48,0,0.0,True
GF_00799,216,113,0.5231481481481481,False
GF_00800,54,48,0.8888888888888888,False
GF_00801,98,86,0.8775510204081632,False
GF_00802,42,40,0.9523809523809523,True
GF_00803,44,43,0.9772727272727273,True
GF_00804,165,39,0.23636363636363636,False
GF_00805,75,18,0.24,False
GF_00806,49,8,0.16326530612244897,False
GF_00807,41,1,0.024390243902439025,True
GF_00808,188,111,0.5904255319148937,False
GF_00809,49,28,0.5714285714285714,False
GF_00810,72,21,0.2916666666666667,False
GF_00811,44,43,0.9772727272727273,True
GF_00812,47,46,0.9787234042553191,True
GF_00813,40,39,0.975,True
GF_00814,54,54,1.0,True
GF_00815,45,44,0.9777777777777777,True
GF_00816,43,43,1.0,True
GF_00817,66,64,0.9696969696969697,True
GF_00818,60,58,0.9666666666666667,True
GF_00819,49,48,0.9795918367346939,True
GF_00820,77,75,0.974025974025974,True
GF_00821,66,64,0.9696969696969697,True
GF_00822,63,61,0.9682539682539683,True
GF_00823,169,98,0.5798816568047337,False
GF_00824,53,17,0.32075471698113206,False
GF_00825,120,91,0.7583333333333333,False
GF_00826,59,54,0.9152542372881356,True
GF_00827,48,46,0.9583333333333334,True
GF_00828,189,106,0.5608465608465608,False
GF_00829,48,18,0.375,False
GF_00830,40,10,0.25,False
GF_00831,81,78,0.9629629629629629,True
GF_00832,95,90,0.9473684210526315,True
GF_00833,67,63,0.9402985074626866,True
GF_00834,90,86,0.9555555555555556,True
GF_00835,78,76,0.9743589743589743,True
GF_00836,73,71,0.9726027397260274,True
GF_00837,43,43,1.0,True
GF_00838,67,65,0.9701492537313433,True
GF_00839,70,64,0.9142857142857143,True
GF_00840,73,71,0.9726027397260274,True
GF_00841,61,56,0.9180327868852459,True
GF_00842,53,52,0.9811320754716981,True
GF_00843,66,64,0.9696969696969697,True
GF_00844,62,60,0.967741935483871,True
GF_00845,41,41,1.0,True
GF_00846,72,67,0.9305555555555556,True
GF_00847,49,49,1.0,True
GF_00848,48,46,0.9583333333333334,True
GF_00849,55,54,0.9818181818181818,True
GF_00850,89,84,0.9438202247191011,True
GF_00851,90,86,0.9555555555555556,True
GF_00852,54,53,0.9814814814814815,True
GF_00853,96,18,0.1875,False
GF_00854,48,7,0.14583333333333334,False
GF_00855,196,117,0.5969387755102041,False
GF_00856,221,91,0.4117647058823529,False
GF_00857,93,15,0.16129032258064516,False
GF_00858,50,9,0.18,False
GF_00859,40,15,0.375,False
GF_00860,46,10,0.21739130434782608,False
GF_00861,131,92,0.7022900763358778,False
GF_00862,53,14,0.2641509433962264,False
GF_00863,289,125,0.43252595155709345,False
GF_00864,126,1,0.007936507936507936,True
GF_00865,145,100,0.6896551724137931,False
GF_00866,73,29,0.3972602739726027,False
GF_00867,204,117,0.5735294117647058,False
GF_00868,92,9,0.09782608695652174,True
GF_00869,206,100,0.4854368932038835,False
GF_00870,52,12,0.23076923076923078,False
GF_00871,88,81,0.9204545454545454,True
GF_00872,99,68,0.6868686868686869,False
GF_00873,288,128,0.4444444444444444,False
GF_00874,126,95,0.753968253968254,False
GF_00875,67,64,0.9552238805970149,True
GF_00876,47,41,0.8723404255319149,False
GF_00877,104,86,0.8269230769230769,False
GF_00878,63,10,0.15873015873015872,False
GF_00879,89,82,0.9213483146067416,True
GF_00880,167,43,0.25748502994011974,False
GF_00881,44,34,0.7727272727272727,False
GF_00882,91,0,0.0,True
GF_00883,114,0,0.0,True
GF_00884,147,0,0.0,True
GF_00885,43,0,0.0,True
GF_00886,41,0,0.0,True
GF_00887,61,0,0.0,True
GF_00888,147,0,0.0,True
GF_00889,47,0,0.0,True
GF_00890,46,0,0.0,True
GF_00891,155,35,0.22580645161290322,False
GF_00892,41,2,0.04878048780487805,True
GF_00893,98,57,0.5816326530612245,False
GF_00894,64,2,0.03125,True
GF_00895,124,24,0.1935483870967742,False
GF_00896,168,94,0.5595238095238095,False
GF_00897,42,4,0.09523809523809523,True
GF_00898,44,7,0.1590909090909091,False
GF_00899,41,16,0.3902439024390244,False
GF_00900,66,58,0.8787878787878788,False
GF_00901,88,84,0.9545454545454546,True
GF_00902,275,120,0.43636363636363634,False
GF_00903,45,32,0.7111111111111111,False
GF_00904,70,69,0.9857142857142858,True
GF_00905,78,76,0.9743589743589743,True
GF_00906,88,84,0.9545454545454546,True
GF_00907,86,82,0.9534883720930233,True
GF_00908,48,47,0.9791666666666666,True
GF_00909,80,75,0.9375,True
GF_00910,71,60,0.8450704225352113,False
GF_00911,52,50,0.9615384615384616,True
GF_00912,76,74,0.9736842105263158,True
GF_00913,40,38,0.95,True
GF_00914,84,82,0.9761904761904762,True
GF_00915,174,108,0.6206896551724138,False
GF_00916,204,119,0.5833333333333334,False
GF_00917,95,86,0.9052631578947369,True
GF_00918,77,73,0.948051948051948,True
GF_00919,60,58,0.9666666666666667,True
GF_00920,72,70,0.9722222222222222,True
GF_00921,86,78,0.9069767441860465,True
GF_00922,46,45,0.9782608695652174,True
GF_00923,95,88,0.9263157894736842,True
GF_00924,50,49,0.98,True
GF_00925,70,68,0.9714285714285714,True
GF_00926,71,69,0.971830985915493,True
GF_00927,83,81,0.9759036144578314,True
GF_00928,89,84,0.9438202247191011,True
GF_00929,86,84,0.9767441860465116,True
GF_00930,115,99,0.8608695652173913,False
GF_00931,78,76,0.9743589743589743,True
GF_00932,76,74,0.9736842105263158,True
GF_00933,57,56,0.9824561403508771,True
GF_00934,73,71,0.9726027397260274,True
GF_00935,86,63,0.7325581395348837,False
GF_00936,48,47,0.9791666666666666,True
GF_00937,65,64,0.9846153846153847,True
GF_00938,66,62,0.9393939393939394,True
GF_00939,40,39,0.975,True
GF_00940,40,7,0.175,False
GF_00941,49,11,0.22448979591836735,False
GF_00942,77,19,0.24675324675324675,False
GF_00943,86,11,0.12790697674418605,False
GF_00944,47,5,0.10638297872340426,False
GF_00945,70,24,0.34285714285714286,False
GF_00946,134,105,0.7835820895522388,False
GF_00947,93,27,0.2903225806451613,False
GF_00948,78,12,0.15384615384615385,False
GF_00949,43,4,0.09302325581395349,True
GF_00950,52,7,0.1346153846153846,False
GF_00951,43,3,0.06976744186046512,True
GF_00952,71,69,0.971830985915493,True
GF_00953,85,81,0.9529411764705882,True
GF_00954,54,53,0.9814814814814815,True
GF_00955,43,43,1.0,True
GF_00956,51,49,0.9607843137254902,True
GF_00957,53,39,0.7358490566037735,False
GF_00958,71,69,0.971830985915493,True
GF_00959,46,45,0.9782608695652174,True
GF_00960,55,52,0.9454545454545454,True
GF_00961,49,49,1.0,True
GF_00962,54,52,0.9629629629629629,True
GF_00963,61,55,0.9016393442622951,True
GF_00964,62,61,0.9838709677419355,True
GF_00965,62,58,0.9354838709677419,True
GF_00966,43,43,1.0,True
GF_00967,49,48,0.9795918367346939,True
GF_00968,74,72,0.972972972972973,True
GF_00969,118,88,0.7457627118644068,False
GF_00970,63,53,0.8412698412698413,False
GF_00971,56,55,0.9821428571428571,True
GF_00972,45,44,0.9777777777777777,True
GF_00973,49,48,0.9795918367346939,True
GF_00974,104,90,0.8653846153846154,False
GF_00975,79,71,0.8987341772151899,False
GF_00976,64,62,0.96875,True
GF_00977,79,77,0.9746835443037974,True
GF_00978,51,50,0.9803921568627451,True
GF_00979,177,112,0.632768361581921,False
GF_00980,115,20,0.17391304347826086,False
GF_00981,286,127,0.44405594405594406,False
GF_00982,276,120,0.43478260869565216,False
GF_00983,106,27,0.25471698113207547,False
GF_00984,284,124,0.43661971830985913,False
GF_00985,277,127,0.4584837545126354,False
GF_00986,105,23,0.21904761904761905,False
GF_00987,63,11,0.1746031746031746,False
GF_00988,66,64,0.9696969696969697,True
GF_00989,86,83,0.9651162790697675,True
GF_00990,83,81,0.9759036144578314,True
GF_00991,84,82,0.9761904761904762,True
GF_00992,252,108,0.42857142857142855,False
GF_00993,80,49,0.6125,False
GF_00994,84,82,0.9761904761904762,True
GF_00995,86,82,0.9534883720930233,True
GF_00996,170,113,0.6647058823529411,False
GF_00997,75,73,0.9733333333333334,True
GF_00998,59,58,0.9830508474576272,True
GF_00999,80,79,0.9875,True
GF_01000,201,103,0.5124378109452736,False
GF_01001,101,82,0.8118811881188119,False
GF_01002,82,80,0.975609756097561,True
GF_01003,57,57,1.0,True
GF_01004,72,70,0.9722222222222222,True
GF_01005,69,9,0.13043478260869565,False
GF_01006,299,129,0.431438127090301,False
GF_01007,45,45,1.0,True
GF_01008,84,82,0.9761904761904762,True
GF_01009,81,79,0.9753086419753086,True
GF_01010,48,47,0.9791666666666666,True
GF_01011,116,99,0.853448275862069,False
GF_01012,266,120,0.45112781954887216,False
GF_01013,84,82,0.9761904761904762,True
GF_01014,87,81,0.9310344827586207,True
GF_01015,58,54,0.9310344827586207,True
GF_01016,50,19,0.38,False
GF_01017,84,82,0.9761904761904762,True
GF_01018,40,40,1.0,True
GF_01019,50,50,1.0,True
GF_01020,284,124,0.43661971830985913,False
GF_01021,88,86,0.9772727272727273,True
GF_01022,98,86,0.8775510204081632,False
GF_01023,71,69,0.971830985915493,True
GF_01024,56,55,0.9821428571428571,True
GF_01025,56,55,0.9821428571428571,True
GF_01026,45,45,1.0,True
GF_01027,73,71,0.9726027397260274,True
GF_01028,109,73,0.6697247706422018,False
GF_01029,92,85,0.9239130434782609,True
GF_01030,67,66,0.9850746268656716,True
GF_01031,75,66,0.88,False
GF_01032,193,106,0.5492227979274611,False
GF_01033,124,97,0.782258064516129,False
GF_01034,71,69,0.971830985915493,True
GF_01035,55,53,0.9636363636363636,True
GF_01036,77,73,0.948051948051948,True
GF_01037,57,55,0.9649122807017544,True
GF_01038,67,65,0.9701492537313433,True
GF_01039,87,82,0.9425287356321839,True
GF_01040,46,46,1.0,True
GF_01041,52,51,0.9807692307692307,True
GF_01042,93,87,0.9354838709677419,True
GF_01043,141,94,0.6666666666666666,False
GF_01044,66,65,0.9848484848484849,True
GF_01045,54,10,0.18518518518518517,False
GF_01046,45,44,0.9777777777777777,True
GF_01047,44,44,1.0,True
GF_01048,63,62,0.9841269841269841,True
GF_01049,40,40,1.0,True
GF_01050,95,86,0.9052631578947369,True
GF_01051,45,44,0.9777777777777777,True
GF_01052,54,53,0.9814814814814815,True
GF_01053,71,69,0.971830985915493,True
GF_01054,40,39,0.975,True
GF_01055,68,63,0.9264705882352942,True
GF_01056,61,59,0.9672131147540983,True
GF_01057,78,76,0.9743589743589743,True
GF_01058,51,29,0.5686274509803921,False
GF_01059,49,48,0.9795918367346939,True
GF_01060,41,40,0.975609756097561,True
GF_01061,70,68,0.9714285714285714,True
GF_01062,102,89,0.8725490196078431,False
GF_01063,57,56,0.9824561403508771,True
GF_01064,87,83,0.9540229885057471,True
GF_01065,44,43,0.9772727272727273,True
GF_01066,62,60,0.967741935483871,True
GF_01067,63,61,0.9682539682539683,True
GF_01068,80,76,0.95,True
GF_01069,57,55,0.9649122807017544,True
GF_01070,63,62,0.9841269841269841,True
GF_01071,52,29,0.5576923076923077,False
GF_01072,46,45,0.9782608695652174,True
GF_01073,72,70,0.9722222222222222,True
GF_01074,42,41,0.9761904761904762,True
GF_01075,83,81,0.9759036144578314,True
GF_01076,55,54,0.9818181818181818,True
GF_01077,52,51,0.9807692307692307,True
GF_01078,71,67,0.9436619718309859,True
GF_01079,54,53,0.9814814814814815,True
GF_01080,87,83,0.9540229885057471,True
GF_01081,92,85,0.9239130434782609,True
GF_01082,40,38,0.95,True
GF_01083,83,81,0.9759036144578314,True
GF_01084,62,61,0.9838709677419355,True
GF_01085,52,51,0.9807692307692307,True
GF_01086,41,40,0.975609756097561,True
GF_01087,60,31,0.5166666666666667,False
GF_01088,57,10,0.17543859649122806,False
GF_01089,55,9,0.16363636363636364,False
GF_01090,268,118,0.44029850746268656,False
GF_01091,46,45,0.9782608695652174,True
GF_01092,89,85,0.9550561797752809,True
GF_01093,46,45,0.9782608695652174,True
GF_01094,50,48,0.96,True
GF_01095,79,75,0.9493670886075949,True
GF_01096,75,73,0.9733333333333334,True
GF_01097,71,66,0.9295774647887324,True
GF_01098,90,85,0.9444444444444444,True
GF_01099,47,46,0.9787234042553191,True
GF_01100,66,64,0.9696969696969697,True
GF_01101,50,49,0.98,True
GF_01102,140,81,0.5785714285714286,False
GF_01103,81,72,0.8888888888888888,False
GF_01104,71,18,0.2535211267605634,False
GF_01105,53,52,0.9811320754716981,True
GF_01106,54,53,0.9814814814814815,True
GF_01107,78,76,0.9743589743589743,True
GF_01108,68,67,0.9852941176470589,True
GF_01109,89,85,0.9550561797752809,True
GF_01110,84,79,0.9404761904761905,True
GF_01111,40,39,0.975,True
GF_01112,79,77,0.9746835443037974,True
GF_01113,51,50,0.9803921568627451,True
GF_01114,67,65,0.9701492537313433,True
GF_01115,71,69,0.971830985915493,True
GF_01116,43,43,1.0,True
GF_01117,65,64,0.9846153846153847,True
GF_01118,48,47,0.9791666666666666,True
GF_01119,89,85,0.9550561797752809,True
GF_01120,40,39,0.975,True
GF_01121,68,67,0.9852941176470589,True
GF_01122,254,120,0.47244094488188976,False
GF_01123,47,46,0.9787234042553191,True
GF_01124,71,69,0.971830985915493,True
GF_01125,71,69,0.971830985915493,True
GF_01126,83,81,0.9759036144578314,True
GF_01127,81,79,0.9753086419753086,True
GF_01128,96,84,0.875,False
GF_01129,83,81,0.9759036144578314,True
GF_01130,57,56,0.9824561403508771,True
GF_01131,76,74,0.9736842105263158,True
GF_01132,67,64,0.9552238805970149,True
GF_01133,89,85,0.9550561797752809,True
GF_01134,74,72,0.972972972972973,True
GF_01135,166,95,0.572289156626506,False
GF_01136,156,76,0.48717948717948717,False
GF_01137,41,0,0.0,True
GF_01138,277,122,0.4404332129963899,False
GF_01139,66,17,0.25757575757575757,False
GF_01140,48,14,0.2916666666666667,False
GF_01141,77,16,0.2077922077922078,False
GF_01142,44,9,0.20454545454545456,False
GF_01143,55,21,0.38181818181818183,False
GF_01144,48,47,0.9791666666666666,True
GF_01145,71,13,0.18309859154929578,False
GF_01146,243,89,0.3662551440329218,False
GF_01147,51,0,0.0,True
GF_01148,66,0,0.0,True
GF_01149,89,0,0.0,True
GF_01150,46,0,0.0,True
GF_01151,45,0,0.0,True
GF_01152,92,0,0.0,True
GF_01153,52,0,0.0,True
GF_01154,77,0,0.0,True
GF_01155,46,0,0.0,True
GF_01156,90,36,0.4,False
GF_01157,76,12,0.15789473684210525,False
GF_01158,258,117,0.45348837209302323,False
GF_01159,48,47,0.9791666666666666,True
GF_01160,146,70,0.4794520547945205,False
GF_01161,72,70,0.9722222222222222,True
GF_01162,82,80,0.975609756097561,True
GF_01163,60,58,0.9666666666666667,True
GF_01164,40,0,0.0,True
GF_01165,93,0,0.0,True
GF_01166,147,0,0.0,True
GF_01167,72,0,0.0,True
GF_01168,119,0,0.0,True
GF_01169,92,0,0.0,True
GF_01170,128,0,0.0,True
GF_01171,75,0,0.0,True
GF_01172,96,0,0.0,True
GF_01173,67,0,0.0,True
GF_01174,86,0,0.0,True
GF_01175,59,7,0.11864406779661017,False
GF_01176,44,43,0.9772727272727273,True
GF_01177,64,62,0.96875,True
GF_01178,48,46,0.9583333333333334,True
GF_01179,40,36,0.9,True
GF_01180,72,70,0.9722222222222222,True
GF_01181,45,44,0.9777777777777777,True
GF_01182,263,122,0.46387832699619774,False
GF_01183,50,50,1.0,True
GF_01184,82,72,0.8780487804878049,False
GF_01185,48,48,1.0,True
GF_01186,40,40,1.0,True
GF_01187,51,50,0.9803921568627451,True
GF_01188,59,57,0.9661016949152542,True
GF_01189,41,41,1.0,True
GF_01190,74,64,0.8648648648648649,False
GF_01191,47,46,0.9787234042553191,True
GF_01192,45,43,0.9555555555555556,True
GF_01193,439,123,0.28018223234624146,False
GF_01194,67,7,0.1044776119402985,False
GF_01195,78,75,0.9615384615384616,True
GF_01196,47,46,0.9787234042553191,True
GF_01197,65,64,0.9846153846153847,True
GF_01198,62,46,0.7419354838709677,False
GF_01199,56,50,0.8928571428571429,False
GF_01200,57,56,0.9824561403508771,True
GF_01201,64,38,0.59375,False
GF_01202,58,54,0.9310344827586207,True
GF_01203,53,53,1.0,True
GF_01204,68,66,0.9705882352941176,True
GF_01205,44,44,1.0,True
GF_01206,57,44,0.7719298245614035,False
GF_01207,46,45,0.9782608695652174,True
